cve_id,published_date,updated_date,cisa_kev,cisa_kev_date,cvss_version,base_score,base_severity,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,ssvc_timestamp,ssvc_exploitation,ssvc_automatable,ssvc_technical_impact,ssvc_decision,impacted_vendor,impacted_products,vulnerable_versions,cwe_number,cwe_description
CVE-2013-2596,2013-04-13T01:00:00.000Z,2025-08-27T20:32:50.719Z,TRUE,2022-09-15,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-05-01T03:55:10.585625Z,active,no,total,Act,n/a,n/a,n/a,CWE-190,CWE-190 Integer Overflow or Wraparound
CVE-2013-2597,2014-08-31T10:00:00.000Z,2025-08-27T20:32:50.866Z,TRUE,2022-09-15,3.1,8.4,HIGH,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-05-01T03:55:09.262203Z,active,no,total,Act,n/a,n/a,n/a,CWE-121,CWE-121 Stack-based Buffer Overflow
CVE-2013-2729,2013-05-16T10:00:00.000Z,2025-07-28T19:46:29.547Z,TRUE,2022-03-28,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T21:53:34.111804Z,active,yes,total,Act,n/a,n/a,n/a,CWE-190,CWE-190 Integer Overflow or Wraparound
CVE-2013-3129,2013-07-10T01:00:00,2025-01-16T20:26:50.042Z,FALSE,,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2023-12-11T17:19:03.099867Z,none,no,total,Track,n/a,n/a,n/a,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection')
CVE-2013-3163,2013-07-10T01:00:00.000Z,2025-07-28T19:44:32.620Z,TRUE,2023-03-30,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T18:41:38.913477Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2013-3245,2013-07-10T19:00:00Z,2024-09-16T16:58:28.941Z,FALSE,,3.1,6.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,LOW,LOW,2024-04-22T20:20:26.210080Z,poc,no,partial,Track,n/a,n/a,n/a,CWE-122,CWE-122 Heap-based Buffer Overflow
CVE-2013-3307,2025-07-11T00:00:00.000Z,2025-07-11T19:32:03.983Z,FALSE,,3.1,8.3,HIGH,,,,,,,,,2025-07-11T19:31:51.212749Z,poc,yes,partial,Attend,Linksys,E1000; E1200; E3200,0; 0; 0,CWE-78,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2013-3346,2013-08-30T20:00:00.000Z,2025-07-28T19:47:35.034Z,TRUE,2022-03-03,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T21:52:17.698009Z,active,yes,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2013-3632,2014-09-29T22:00:00,2024-08-06T16:14:56.656Z,FALSE,,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-08-01T13:14:57.931194Z,poc,no,total,Attend,n/a,n/a,n/a,,
CVE-2013-3660,2013-05-24T20:00:00.000Z,2025-07-28T19:46:29.216Z,TRUE,2022-03-28,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T14:12:28.497864Z,active,no,total,Act,n/a,n/a,n/a,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2013-3735,2013-05-31T21:00:00Z,2025-01-16T20:30:29.631Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,,,,,,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2013-3888,2013-10-09T14:44:00,2024-10-17T18:08:25.442Z,FALSE,,3.1,8.4,HIGH,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-01-10T20:19:43.103295Z,none,no,total,Track,n/a,n/a,n/a,CWE-367,CWE-367 Time-of-check Time-of-use (TOCTOU) Race Condition
CVE-2013-3893,2013-09-18T10:00:00.000Z,2025-08-12T22:20:24.513Z,TRUE,2025-08-12,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-08-12T03:55:13.705292Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2013-3894,2013-10-09T14:44:00,2025-01-16T20:15:33.306Z,FALSE,,3.1,8.1,HIGH,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-12-11T17:12:20.982407Z,none,yes,total,Attend,n/a,n/a,n/a,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection')
CVE-2013-3896,2013-10-09T14:44:00.000Z,2025-07-28T19:45:42.323Z,TRUE,2022-05-25,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2025-02-10T18:53:29.489098Z,active,no,partial,Attend,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2013-3897,2013-10-09T14:44:00.000Z,2025-07-28T19:47:34.670Z,TRUE,2022-03-03,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:21:54.768279Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2013-3900,2013-12-11T00:00:00.000Z,2025-07-28T19:48:07.705Z,TRUE,2022-01-10,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:32:34.556748Z,active,no,partial,Attend,Microsoft,"Windows 10 Version 1809; Windows 10 Version 1809; Windows Server 2019; Windows Server 2019 (Server Core installation); Windows Server 2022; Windows 11 version 21H2; Windows 10 Version 21H2; Windows 11 version 22H2; Windows 10 Version 22H2; Windows Server 2025 (Server Core installation); Windows 11 version 22H3; Windows 11 Version 23H2; Windows Server 2022, 23H2 Edition (Server Core installation); Windows 11 Version 24H2; Windows Server 2025; Windows 10 Version 1507; Windows 10 Version 1607; Windows Server 2016; Windows Server 2016 (Server Core installation); Windows Server 2008 Service Pack 2; Windows Server 2008 Service Pack 2 (Server Core installation); Windows Server 2008  Service Pack 2; Windows Server 2008 R2 Service Pack 1; Windows Server 2008 R2 Service Pack 1 (Server Core installation); Windows Server 2012; Windows Server 2012 (Server Core installation); Windows Server 2012 R2; Windows Server 2012 R2 (Server Core installation)",N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A; N/A,CWE-347,CWE-347: Improper Verification of Cryptographic Signature
CVE-2013-3906,2013-11-06T11:00:00.000Z,2025-07-28T19:47:49.348Z,TRUE,2022-02-15,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2023-12-12T18:50:16.663132Z,active,yes,total,Act,n/a,n/a,n/a,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection')
CVE-2013-3993,2014-07-07T10:00:00.000Z,2025-08-20T03:56:19.258Z,TRUE,2022-05-25,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2025-02-07T12:57:56.808198Z,active,no,partial,Attend,n/a,n/a,n/a,CWE-22,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2013-4253,2022-10-19T00:00:00.000Z,2025-05-09T15:12:23.342Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2025-05-09T15:11:53.607730Z,none,yes,partial,Track,n/a,Red Hat Openshift,Red Hat Openshift 1,CWE-377,CWE-377
CVE-2013-4281,2022-10-19T00:00:00.000Z,2025-05-09T14:59:48.086Z,FALSE,,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2025-05-09T14:59:19.375051Z,none,no,partial,Track,n/a,Red Hat Openshift,Red Hat Openshift 1,CWE-276,CWE-276
CVE-2013-4392,2013-10-28T22:00:00.000Z,2025-06-09T15:43:12.231Z,FALSE,,3.1,5,MEDIUM,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2025-06-09T15:42:16.200533Z,none,no,partial,Track,n/a,n/a,n/a,CWE-59,CWE-59 Improper Link Resolution Before File Access ('Link Following')
CVE-2013-4810,2013-09-13T18:00:00.000Z,2025-07-28T19:46:53.433Z,TRUE,2022-03-25,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T13:46:26.369798Z,active,yes,total,Act,n/a,n/a,n/a,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection')
CVE-2013-5065,2013-11-27T23:00:00.000Z,2025-07-28T19:47:34.352Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:21:27.526192Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2013-5223,2013-11-15T20:00:00.000Z,2025-07-28T19:46:52.698Z,TRUE,2022-03-25,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2025-02-07T14:11:58.190782Z,active,no,partial,Attend,n/a,n/a,n/a,CWE-79,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2013-6040,2014-01-21T01:00:00,2024-09-05T14:25:52.484Z,FALSE,,3.1,8.1,HIGH,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-09-05T14:24:52.213468Z,poc,no,total,Attend,MW6 Tech,MW6 Aztec ActiveX Controls; MW6 DataMatrix ActiveX Controls; MW6 MaxiCode ActiveX Controls,0.0; 0.0; 0.0,,
CVE-2013-6282,2013-11-19T15:00:00.000Z,2025-08-27T20:32:51.002Z,TRUE,2022-09-15,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-05-01T03:55:07.793974Z,active,no,total,Act,n/a,n/a,n/a,CWE-20,CWE-20 Improper Input Validation
CVE-2013-6954,2014-01-12T15:00:00.000Z,2025-06-10T13:18:13.099Z,FALSE,,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2025-06-09T15:40:28.214662Z,none,no,partial,Track,n/a,n/a,n/a,CWE-476,CWE-476 NULL Pointer Dereference
CVE-2013-7030,2013-12-12T17:00:00,2024-10-29T14:20:36.369Z,FALSE,,3.1,7.3,HIGH,LOCAL,LOW,NONE,NONE,UNCHANGED,LOW,HIGH,LOW,2024-10-29T14:13:14.311016Z,poc,no,partial,Track,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2013-7331,2014-02-26T11:00:00.000Z,2025-07-28T19:45:41.626Z,TRUE,2022-05-25,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,LOW,2025-02-10T20:10:53.437964Z,active,yes,partial,Act,n/a,n/a,n/a,CWE-209,CWE-209 Generation of Error Message Containing Sensitive Information
CVE-2013-7353,2014-05-06T14:00:00.000Z,2025-06-09T15:37:30.290Z,FALSE,,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2025-06-09T15:37:00.771058Z,none,no,partial,Track,n/a,n/a,n/a,CWE-122,CWE-122 Heap-based Buffer Overflow
CVE-2013-7354,2014-05-06T14:00:00.000Z,2025-06-09T15:42:53.173Z,FALSE,,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2025-06-09T15:42:44.504136Z,none,no,partial,Track,n/a,n/a,n/a,CWE-122,CWE-122 Heap-based Buffer Overflow
