cve_id,published_date,updated_date,cisa_kev,cisa_kev_date,cvss_version,base_score,base_severity,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,ssvc_timestamp,ssvc_exploitation,ssvc_automatable,ssvc_technical_impact,ssvc_decision,impacted_vendor,impacted_products,vulnerable_versions,cwe_number,cwe_description
CVE-2015-10128,2024-01-02T13:31:03.041Z,2025-04-17T18:38:12.123Z,FALSE,,3.1,3.5,LOW,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2024-01-08T16:23:48.881307Z,none,no,partial,Track,n/a,rt-prettyphoto Plugin,1.0; 1.1; 1.2,CWE-79,CWE-79 Cross Site Scripting
CVE-2015-10129,2024-02-04T04:31:03.305Z,2024-08-06T08:58:26.521Z,FALSE,,3.1,3.7,LOW,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2024-06-26T15:37:06.279804Z,none,yes,partial,Track,n/a,planet-freo; planet-freo,0; 20150116,CWE-697,CWE-697 Incorrect Comparison
CVE-2015-10130,2024-03-13T02:34:52.050Z,2024-08-11T13:54:25.938Z,FALSE,,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2024-03-13T18:36:31.375964Z,none,yes,partial,Track,nik00726,continuous_image_carosel_with_lightbox; Team Circle Image Slider With Lightbox,1.0; 1.0,,
CVE-2015-10131,2024-03-31T06:00:04.326Z,2024-08-06T08:58:26.389Z,FALSE,,3.1,3.5,LOW,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2024-04-01T17:34:51.685570Z,none,no,partial,Track,chrisy,TFO Graphviz Plugin,1.0; 1.1; 1.2; 1.3; 1.4; 1.5; 1.6; 1.7; 1.8; 1.9,CWE-79,CWE-79 Cross Site Scripting
CVE-2015-10132,2024-04-21T19:31:04.425Z,2024-08-06T08:58:26.418Z,FALSE,,3.1,3.5,LOW,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2024-04-22T14:06:11.156929Z,none,no,partial,Track,Thimo Grauerholz,thimo_grauerholz_wp-spreadplugin; WP-Spreadplugin,0; 3.8.6.0; 3.8.6.1,CWE-79,CWE-79 Cross Site Scripting
CVE-2015-10133,2025-07-19T09:23:53.160Z,2025-07-21T16:24:16.756Z,FALSE,,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-21T16:22:45.351942Z,none,no,total,Track,markjaquith,Subscribe to Comments,*,CWE-98,CWE-98 Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion')
CVE-2015-10134,2025-07-19T09:23:51.043Z,2025-07-21T18:11:36.679Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2025-07-21T18:10:11.762288Z,none,yes,partial,Track,mywebsiteadvisor,Simple Backup,*,CWE-22,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2015-10135,2025-07-19T09:23:52.009Z,2025-07-21T16:50:05.690Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-21T16:49:53.002139Z,none,yes,total,Attend,eoxia,WPshop 2 – E-Commerce,*,CWE-434,CWE-434 Unrestricted Upload of File with Dangerous Type
CVE-2015-10136,2025-07-19T09:23:51.606Z,2025-07-21T16:53:44.202Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2025-07-21T16:53:28.435192Z,none,yes,partial,Track,zishanj,GI-Media Library,*,CWE-22,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2015-10137,2025-07-22T01:44:28.648Z,2025-07-22T19:49:36.892Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-22T19:49:20.984472Z,none,no,partial,Track,N-Media,Website Contact Form With File Upload,*,CWE-434,CWE-434 Unrestricted Upload of File with Dangerous Type
CVE-2015-10138,2025-07-19T11:23:38.202Z,2025-07-21T15:41:54.925Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-21T15:41:43.542160Z,none,no,partial,Track,lynton_reed,Work The Flow File Upload,*,CWE-434,CWE-434 Unrestricted Upload of File with Dangerous Type
CVE-2015-10139,2025-07-19T11:23:36.517Z,2025-07-21T15:41:24.264Z,FALSE,,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-21T15:41:14.341909Z,none,no,partial,Track,VibeThemes,"WPLMS Learning Management System for WordPress, WordPress LMS",*,CWE-269,CWE-269 Improper Privilege Management
CVE-2015-10140,2025-07-22T13:20:59.054Z,2025-07-22T13:44:53.208Z,FALSE,,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-22T13:43:52.521672Z,poc,no,total,Attend,Unknown,Ajax Load More,0,,CWE-862 Missing Authorization
CVE-2015-10141,2025-07-23T13:53:23.238Z,2025-07-23T14:34:02.348Z,FALSE,,4.0,9.3,CRITICAL,NETWORK,LOW,NONE,NONE,,,,,2025-07-23T14:33:39.152822Z,poc,yes,total,Attend,Xdebug,Xdebug,*,CWE-306,CWE-306 Missing Authentication for Critical Function
CVE-2015-10142,2025-07-25T15:55:07.308Z,2025-11-21T15:27:52.170Z,FALSE,,4.0,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,2025-07-25T17:59:28.214075Z,none,yes,partial,Track,Sitecore,Experience Platform (XP); Content Management System (CMS),*; *; *,CWE-610,CWE-610 Externally Controlled Reference to a Resource in Another Sphere
CVE-2015-10143,2025-07-25T02:23:58.149Z,2025-07-25T17:25:38.485Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-25T17:23:45.439942Z,none,yes,total,Attend,PageLines,Platform,*,CWE-862,CWE-862 Missing Authorization
CVE-2015-10144,2025-07-25T02:23:57.529Z,2025-07-25T17:29:45.316Z,FALSE,,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-07-25T17:29:24.719932Z,none,no,total,Track,nik00726,Thumbnail carousel slider,*,CWE-434,CWE-434 Unrestricted Upload of File with Dangerous Type
CVE-2015-10147,2025-10-29T09:27:57.650Z,2025-10-29T13:54:08.317Z,FALSE,,3.1,4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,2025-10-29T13:53:58.027521Z,none,no,partial,Track,nik00726,Easy Testimonial Slider and Form,*,CWE-89,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-1130,2015-04-10T14:00:00.000Z,2025-10-21T19:56:06.350Z,TRUE,2022-02-10,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-01-29T17:50:17.814830Z,active,no,total,Act,n/a,n/a,n/a,CWE-59,CWE-59 Improper Link Resolution Before File Access ('Link Following')
CVE-2015-1187,2017-09-21T16:00:00.000Z,2025-10-21T19:55:33.851Z,TRUE,2022-03-25,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T14:07:40.718389Z,active,yes,total,Act,n/a,n/a,n/a,CWE-287,CWE-287 Improper Authentication
CVE-2015-1313,2023-06-29T14:07:44.700Z,2024-11-26T19:30:02.252Z,FALSE,,,,,,,,,,,,,2024-11-26T19:29:43.590393Z,poc,yes,partial,Attend,JetBrains,TeamCity,8.0.1,,
CVE-2015-1390,2023-09-05T00:00:00,2024-09-30T20:11:53.407Z,FALSE,,,,,,,,,,,,,2024-09-30T20:11:42.773894Z,none,no,partial,Track,n/a,n/a,n/a,,
CVE-2015-1391,2023-09-05T00:00:00,2024-09-30T19:18:54.153Z,FALSE,,,,,,,,,,,,,2024-09-30T19:18:46.046827Z,none,no,total,Track,n/a,n/a,n/a,,
CVE-2015-1427,2015-02-17T15:00:00.000Z,2025-10-22T00:05:33.236Z,TRUE,2022-03-25,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:05:50.626176Z,active,yes,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-1635,2015-04-14T20:00:00.000Z,2025-10-22T00:05:32.590Z,TRUE,2022-02-10,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T21:15:47.143349Z,active,yes,total,Act,n/a,n/a,n/a,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection')
CVE-2015-1641,2015-04-14T20:00:00.000Z,2025-02-10T19:34:23.787Z,TRUE,2021-11-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:34:20.050066Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-1642,2015-08-15T00:00:00.000Z,2025-10-21T23:55:58.312Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:57:41.274422Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-1671,2015-05-13T10:00:00.000Z,2025-10-21T23:56:01.311Z,TRUE,2022-05-25,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T18:00:22.192410Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-1701,2015-04-21T10:00:00.000Z,2025-02-10T18:01:52.947Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T18:01:47.158733Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-1769,2015-08-15T00:00:00.000Z,2025-10-21T23:55:58.179Z,TRUE,2022-05-25,3.1,6.6,MEDIUM,PHYSICAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T20:17:35.300788Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-1770,2015-06-10T01:00:00.000Z,2025-07-30T01:46:44.708Z,TRUE,2022-03-28,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:59:34.494937Z,active,no,total,Act,n/a,n/a,n/a,CWE-824,CWE-824 Access of Uninitialized Pointer
CVE-2015-1865,2017-09-20T18:00:00.000Z,2025-08-06T21:12:38.828Z,FALSE,,3.1,5.1,MEDIUM,LOCAL,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2025-08-06T21:03:11.016934Z,poc,no,partial,Track,n/a,n/a,n/a,CWE-367,CWE-367 Time-of-check Time-of-use (TOCTOU) Race Condition
CVE-2015-20108,2023-05-27T00:00:00,2025-01-14T18:39:03.440Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-01-14T18:38:57.536983Z,none,yes,total,Attend,n/a,n/a,n/a,CWE-77,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2015-20109,2023-06-25T00:00:00,2024-11-27T19:50:15.593Z,FALSE,,,,,,,,,,,,,2024-11-27T19:50:07.473195Z,poc,no,partial,Track,n/a,n/a,n/a,,
CVE-2015-20110,2023-10-31T00:00:00,2024-09-06T18:28:17.077Z,FALSE,,,,,,,,,,,,,2024-09-06T18:27:35.294372Z,none,yes,partial,Track,n/a,n/a,n/a,,
CVE-2015-20111,2024-11-18T00:00:00,2024-11-18T16:35:31.126Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-11-18T16:32:14.171259Z,none,yes,total,Attend,n/a,bitcoin_core; n/a,0; n/a,CWE-120,CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2015-20112,2025-06-29T00:00:00.000Z,2025-06-30T15:44:44.955Z,FALSE,,3.1,3.4,LOW,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,LOW,NONE,NONE,2025-06-30T15:44:27.767688Z,none,no,partial,Track,Ethereum,RLPx,5,CWE-325,CWE-325 Missing Cryptographic Step
CVE-2015-2051,2015-02-23T17:00:00,2025-01-06T14:50:03.347129Z,TRUE,2022-02-10,3.1,8.8,HIGH,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-05-02T18:31:27.959147Z,active,no,total,Act,n/a,dir-645; dir-645_firmware; n/a,0; 1.03; n/a,CWE-77,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2015-2079,2025-04-28T00:00:00.000Z,2025-04-28T15:26:11.894Z,FALSE,,3.1,9.9,CRITICAL,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,2025-04-28T15:17:22.192383Z,poc,no,total,Attend,Usermin,Usermin,0.980,CWE-96,CWE-96 Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection')
CVE-2015-2201,2023-09-05T00:00:00,2024-09-30T17:42:40.697Z,FALSE,,,,,,,,,,,,,2024-09-30T17:42:31.444239Z,none,no,total,Track,n/a,n/a,n/a,,
CVE-2015-2202,2023-09-05T00:00:00,2024-09-30T17:42:08.230Z,FALSE,,,,,,,,,,,,,2024-09-30T17:41:55.243312Z,none,no,total,Track,n/a,n/a,n/a,,
CVE-2015-2291,2017-08-09T18:00:00.000Z,2025-07-28T19:44:42.397Z,TRUE,2023-02-10,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T21:03:06.871246Z,active,no,total,Act,n/a,n/a,n/a,CWE-20,CWE-20 Improper Input Validation
CVE-2015-2360,2015-06-10T01:00:00.000Z,2025-07-28T19:45:36.653Z,TRUE,2022-05-25,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T20:24:43.041402Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2015-2387,2015-07-14T22:00:00.000Z,2025-10-21T19:56:02.643Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:09:56.292723Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-2419,2015-07-14T21:00:00.000Z,2025-02-10T18:57:59.483Z,TRUE,2022-03-28,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T18:57:55.052211Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-2424,2015-07-14T21:00:00.000Z,2025-02-10T19:09:32.739Z,TRUE,2022-03-03,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T19:09:28.931406Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-2425,2015-07-14T21:00:00.000Z,2025-10-21T23:55:59.064Z,TRUE,2022-05-25,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T18:49:49.245072Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-2426,2015-07-20T18:00:00.000Z,2025-10-21T23:55:58.633Z,TRUE,2022-03-28,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T20:20:07.493152Z,active,no,total,Act,n/a,n/a,n/a,CWE-124,CWE-124 Buffer Underwrite ('Buffer Underflow')
CVE-2015-2502,2015-08-19T10:00:00.000Z,2025-10-21T23:55:57.999Z,TRUE,2022-04-13,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:57:02.196072Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-2545,2015-09-09T00:00:00.000Z,2025-10-21T23:55:57.852Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:56:32.538912Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-2546,2015-09-09T00:00:00.000Z,2025-10-21T23:55:57.696Z,TRUE,2022-03-15,3.1,8.2,HIGH,LOCAL,LOW,LOW,REQUIRED,CHANGED,HIGH,HIGH,HIGH,2025-02-10T20:16:00.391708Z,active,no,total,Act,n/a,n/a,n/a,CWE-119,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-2590,2015-07-16T10:00:00.000Z,2025-10-21T23:55:58.775Z,TRUE,2022-03-03,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:58:55.934926Z,active,yes,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-2968,2023-10-31T09:29:06.710Z,2024-09-12T19:59:35.942Z,FALSE,,,,,,,,,,,,,2024-09-06T14:29:06.309822Z,none,no,partial,Track,LINE Corporation,LINE@ for Android; LINE@ for iOS,version 1.0.0; version 1.0.0,,
CVE-2015-3035,2015-04-17T18:00:00.000Z,2025-10-21T23:56:02.932Z,TRUE,2022-03-25,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2025-02-04T21:02:10.582295Z,active,yes,partial,Act,n/a,n/a,n/a,CWE-22,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2015-3043,2015-04-14T22:00:00.000Z,2025-11-17T20:02:02.669Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-11-17T19:59:57.895485Z,active,no,total,Act,n/a,n/a,n/a,CWE-787,CWE-787 Out-of-bounds Write
CVE-2015-3113,2015-06-23T21:00:00.000Z,2025-11-17T19:58:58.523Z,TRUE,2022-04-13,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-11-17T19:56:07.563588Z,active,no,total,Act,n/a,n/a,n/a,CWE-122,CWE-122 Heap-based Buffer Overflow
CVE-2015-4068,2015-05-29T15:00:00.000Z,2025-07-30T01:46:44.862Z,TRUE,2022-03-25,3.1,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH,2025-02-04T21:01:32.312837Z,active,yes,total,Act,n/a,n/a,n/a,CWE-22,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2015-4495,2015-08-08T00:00:00.000Z,2025-10-21T23:55:58.479Z,TRUE,2022-05-25,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T12:50:43.498763Z,active,no,total,Act,n/a,n/a,n/a,CWE-346,CWE-346 Origin Validation Error
CVE-2015-4582,2025-04-28T00:00:00.000Z,2025-04-28T17:35:12.477Z,FALSE,,3.1,7.2,HIGH,NETWORK,LOW,NONE,NONE,CHANGED,LOW,LOW,NONE,2025-04-28T17:34:57.009855Z,none,no,partial,Track,TheCartPress,boot-store,1.6.4,CWE-79,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2015-4852,2015-11-18T15:00:00.000Z,2025-10-21T23:55:57.062Z,TRUE,2021-11-03,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T18:47:31.977399Z,active,yes,total,Act,n/a,n/a,n/a,CWE-502,CWE-502 Deserialization of Untrusted Data
CVE-2015-4902,2015-10-21T23:00:00.000Z,2025-10-21T23:55:57.316Z,TRUE,2022-03-03,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2025-02-10T19:39:16.443558Z,active,yes,partial,Act,n/a,n/a,n/a,CWE-284,CWE-284 Improper Access Control
CVE-2015-5119,2015-07-08T14:00:00.000Z,2025-11-17T19:55:30.322Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-11-17T19:55:11.296126Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2015-5122,2015-07-14T10:00:00.000Z,2025-11-17T22:01:00.592Z,TRUE,2022-04-13,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-11-17T19:49:02.914777Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2015-5123,2015-07-14T10:00:00.000Z,2025-11-17T19:54:01.023Z,TRUE,2022-04-13,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-11-17T19:53:01.358866Z,active,no,total,Act,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
CVE-2015-5224,2017-08-23T15:00:00.000Z,2025-12-04T20:03:59.057Z,FALSE,,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-12-04T20:03:56.321532Z,none,yes,total,Attend,n/a,n/a,n/a,CWE-377,CWE-377 Insecure Temporary File
CVE-2015-5317,2015-11-25T20:00:00.000Z,2025-10-21T23:55:56.897Z,TRUE,2023-05-12,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2025-02-07T13:39:09.671765Z,active,yes,partial,Act,n/a,n/a,n/a,CWE-200,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor
CVE-2015-5467,2023-09-21T00:00:00,2024-09-25T13:31:02.651Z,FALSE,,,,,,,,,,,,,2024-09-25T13:30:55.418797Z,none,yes,total,Attend,n/a,n/a,n/a,,
CVE-2015-5621,2015-08-19T15:00:00.000Z,2025-12-04T17:20:54.452Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2025-12-04T17:20:51.406908Z,poc,yes,partial,Attend,n/a,n/a,n/a,CWE-190,CWE-190 Integer Overflow or Wraparound
CVE-2015-6175,2015-12-09T11:00:00.000Z,2025-10-21T23:55:56.760Z,TRUE,2022-05-25,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-10T17:16:23.607318Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-6964,2023-09-25T00:00:00,2024-09-24T17:39:24.320Z,FALSE,,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2024-09-24T17:38:22.096019Z,poc,yes,partial,Attend,n/a,multibit_hd; n/a,0; n/a,CWE-697,CWE-697 Incorrect Comparison
CVE-2015-7450,2016-01-02T21:00:00.000Z,2025-10-21T23:55:56.246Z,TRUE,2022-01-10,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T12:58:39.569861Z,active,yes,total,Act,n/a,n/a,n/a,CWE-502,CWE-502 Deserialization of Untrusted Data
CVE-2015-7645,2015-10-15T10:00:00.000Z,2025-10-21T23:55:57.550Z,TRUE,2022-03-03,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T21:39:00.275480Z,active,no,total,Act,n/a,n/a,n/a,,CWE-noinfo Not enough information
CVE-2015-7755,2015-12-19T11:00:00.000Z,2025-10-21T23:55:56.610Z,TRUE,2025-10-02,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-10-02T03:55:46.311110Z,active,yes,total,Act,n/a,n/a,n/a,CWE-287,CWE-287 Improper Authentication
CVE-2015-8104,2015-11-16T00:00:00.000Z,2025-04-23T15:40:54.273Z,FALSE,,3.1,10,CRITICAL,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,2025-04-23T13:47:48.570746Z,none,yes,total,Attend,n/a,n/a,n/a,,
CVE-2015-8314,2023-12-12T00:00:00.000Z,2025-05-27T14:34:06.860Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2023-12-15T21:15:20.946415Z,none,yes,partial,Track,n/a,n/a,n/a,CWE-312,CWE-312 Cleartext Storage of Sensitive Information
CVE-2015-8315,2017-01-23T21:00:00,2024-08-06T08:13:32.126Z,FALSE,,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2024-07-23T17:44:12.858799Z,none,yes,partial,Track,n/a,ms; n/a,0; n/a,CWE-1333,CWE-1333 Inefficient Regular Expression Complexity
CVE-2015-8370,2015-12-16T00:00:00,2024-10-21T16:51:57.721Z,FALSE,,3.1,7.4,HIGH,LOCAL,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-03-06T21:01:48.674436Z,poc,no,total,Attend,n/a,n/a,n/a,CWE-191,CWE-191 Integer Underflow (Wrap or Wraparound)
CVE-2015-8371,2023-09-21T00:00:00,2024-09-25T13:30:18.745Z,FALSE,,,,,,,,,,,,,2024-09-25T13:30:09.515383Z,poc,no,total,Attend,n/a,n/a,n/a,,
CVE-2015-8651,2015-12-28T23:00:00.000Z,2025-10-21T23:55:56.425Z,TRUE,2022-05-25,3.1,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2025-02-04T21:38:33.542604Z,active,no,total,Act,n/a,n/a,n/a,CWE-190,CWE-190 Integer Overflow or Wraparound
CVE-2015-8963,2016-11-16T04:49:00,2024-10-15T19:01:34.663Z,FALSE,,3.1,7,HIGH,LOCAL,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-02-05T18:39:59.392623Z,none,no,total,Track,n/a,n/a,n/a,CWE-416,CWE-416 Use After Free
